Data,Produto,Consumo,Estoque,Adquiridos
2020-09-17,Produto_1,-50.0,13116.0,0.0
2020-09-18,Produto_1,-151.0,12965.0,0.0
2020-09-21,Produto_1,-210.0,12755.0,0.0
2020-09-22,Produto_1,-132.0,12623.0,0.0
2020-09-23,Produto_1,-84.0,12539.0,0.0
2020-09-24,Produto_1,-91.0,12448.0,0.0
2020-09-25,Produto_1,-436.0,12012.0,0.0
2020-09-28,Produto_1,-101.0,11911.0,0.0
2020-09-29,Produto_1,-53.0,11858.0,0.0
2020-09-30,Produto_1,-32.0,11826.0,0.0
2020-10-01,Produto_1,-85.0,11741.0,0.0
2020-10-02,Produto_1,-261.0,11480.0,0.0
2020-10-05,Produto_1,-31.0,11449.0,0.0
2020-10-06,Produto_1,-134.0,11315.0,0.0
2020-10-07,Produto_1,-75.0,11240.0,0.0
2020-10-08,Produto_1,-104.0,11136.0,0.0
2020-10-09,Produto_1,-151.0,10985.0,0.0
2020-10-13,Produto_1,-111.0,10874.0,0.0
2020-10-14,Produto_1,-94.0,10780.0,0.0
2020-10-15,Produto_1,-59.0,10721.0,0.0
2020-10-16,Produto_1,-50.0,10671.0,0.0
2020-10-19,Produto_1,-44.0,10627.0,0.0
2020-10-20,Produto_1,-116.0,10511.0,0.0
2020-10-21,Produto_1,-67.0,10444.0,0.0
2020-10-22,Produto_1,-438.0,10006.0,0.0
2020-10-23,Produto_1,-307.0,9699.0,0.0
2020-10-26,Produto_1,-119.0,9580.0,0.0
2020-10-27,Produto_1,-158.0,9422.0,0.0
2020-10-28,Produto_1,-85.0,9337.0,0.0
2020-10-29,Produto_1,-122.0,9215.0,0.0
2020-10-30,Produto_1,-19.0,9196.0,0.0
2020-11-03,Produto_1,-15.0,9181.0,0.0
2020-11-04,Produto_1,-58.0,9123.0,0.0
2020-11-05,Produto_1,-76.0,9047.0,0.0
2020-11-06,Produto_1,-48.0,8999.0,0.0
2020-11-09,Produto_1,-49.0,8950.0,0.0
2020-11-10,Produto_1,-194.0,8756.0,0.0
2020-11-11,Produto_1,-180.0,8576.0,0.0
2020-11-12,Produto_1,-73.0,8503.0,0.0
2020-11-13,Produto_1,-85.0,8418.0,0.0
2020-11-16,Produto_1,-208.0,8210.0,0.0
2020-11-17,Produto_1,-111.0,8099.0,0.0
2020-11-18,Produto_1,-187.0,7912.0,0.0
2020-11-19,Produto_1,-73.0,7839.0,0.0
2020-11-23,Produto_1,-99.0,7740.0,0.0
2020-11-24,Produto_1,-81.0,7659.0,0.0
2020-11-25,Produto_1,-196.0,7463.0,0.0
2020-11-26,Produto_1,-96.0,7367.0,0.0
2020-11-27,Produto_1,-84.0,7283.0,0.0
2020-11-30,Produto_1,-24.0,7259.0,0.0
2020-12-01,Produto_1,-81.0,7178.0,0.0
2020-12-02,Produto_1,-126.0,7052.0,0.0
2020-12-03,Produto_1,-110.0,6942.0,0.0
2020-12-04,Produto_1,-152.0,6790.0,0.0
2020-12-07,Produto_1,-45.0,6745.0,0.0
2020-12-09,Produto_1,-117.0,6628.0,0.0
2020-12-10,Produto_1,-179.0,6449.0,0.0
2020-12-11,Produto_1,-206.0,6243.0,0.0
2020-12-14,Produto_1,-91.0,6152.0,0.0
2020-12-15,Produto_1,-173.0,5979.0,0.0
2020-12-16,Produto_1,-67.0,5912.0,0.0
2020-12-17,Produto_1,-115.0,5797.0,0.0
2020-12-18,Produto_1,-59.0,5738.0,0.0
2020-12-21,Produto_1,-36.0,5702.0,0.0
2020-12-22,Produto_1,-90.0,5612.0,0.0
2020-12-23,Produto_1,-58.0,5554.0,0.0
2020-12-28,Produto_1,-35.0,5519.0,0.0
2020-12-29,Produto_1,-43.0,5476.0,0.0
2020-12-30,Produto_1,-53.0,5423.0,0.0
2021-01-04,Produto_1,-64.0,5359.0,0.0
2021-01-05,Produto_1,-226.0,5133.0,0.0
2021-01-06,Produto_1,-45.0,5088.0,0.0
2021-01-07,Produto_1,-219.0,4869.0,0.0
2021-01-08,Produto_1,-329.0,4540.0,0.0
2021-01-11,Produto_1,-80.0,4460.0,0.0
2021-01-12,Produto_1,-343.0,4117.0,0.0
2021-01-13,Produto_1,-107.0,4010.0,0.0
2021-01-14,Produto_1,-146.0,3864.0,0.0
2021-01-15,Produto_1,-90.0,3774.0,0.0
2021-01-18,Produto_1,-43.0,3731.0,0.0
2021-01-19,Produto_1,-154.0,3577.0,0.0
2021-01-20,Produto_1,-321.0,3256.0,0.0
2021-01-21,Produto_1,-90.0,8166.0,5000.0
2021-01-22,Produto_1,-175.0,7991.0,0.0
2021-01-25,Produto_1,-52.0,7939.0,0.0
2021-01-26,Produto_1,-102.0,7837.0,0.0
2021-01-27,Produto_1,-171.0,7666.0,0.0
2021-01-28,Produto_1,-109.0,7557.0,0.0
2021-01-29,Produto_1,-84.0,7473.0,0.0
2021-02-01,Produto_1,-92.0,7381.0,0.0
2021-02-02,Produto_1,-200.0,7181.0,0.0
2021-02-03,Produto_1,-93.0,7088.0,0.0
2021-02-04,Produto_1,-157.0,6931.0,0.0
2021-02-05,Produto_1,-37.0,6894.0,0.0
2021-02-08,Produto_1,-22.0,6872.0,0.0
2021-02-09,Produto_1,-163.0,6709.0,0.0
2021-02-10,Produto_1,-87.0,6622.0,0.0
2021-02-11,Produto_1,-58.0,6564.0,0.0
2021-02-12,Produto_1,-84.0,6480.0,0.0
2021-02-15,Produto_1,-47.0,6433.0,0.0
2021-02-16,Produto_1,-88.0,6345.0,0.0
2021-02-17,Produto_1,-122.0,6223.0,0.0
2021-02-18,Produto_1,-35.0,6188.0,0.0
2021-02-19,Produto_1,-100.0,6088.0,0.0
2021-02-22,Produto_1,-40.0,6048.0,0.0
2021-02-23,Produto_1,-65.0,5983.0,0.0
2021-02-24,Produto_1,-128.0,5855.0,0.0
2021-02-25,Produto_1,-84.0,5771.0,0.0
2021-02-26,Produto_1,-104.0,5667.0,0.0
2021-03-01,Produto_1,-88.0,5579.0,0.0
2021-03-02,Produto_1,-17.0,5562.0,0.0
2021-03-03,Produto_1,-81.0,5481.0,0.0
2021-03-04,Produto_1,-143.0,5338.0,0.0
2021-03-05,Produto_1,-32.0,5306.0,0.0
2021-03-08,Produto_1,-57.0,5249.0,0.0
2021-03-09,Produto_1,-35.0,5214.0,0.0
2021-03-10,Produto_1,-37.0,5177.0,0.0
2021-03-11,Produto_1,-123.0,5054.0,0.0
2021-03-12,Produto_1,-57.0,4997.0,0.0
2021-03-15,Produto_1,-41.0,4956.0,0.0
2021-03-16,Produto_1,-199.0,4757.0,0.0
2021-03-17,Produto_1,-110.0,4647.0,0.0
2021-03-18,Produto_1,-59.0,4588.0,0.0
2021-03-19,Produto_1,-73.0,4515.0,0.0
2021-03-22,Produto_1,-131.0,4384.0,0.0
2021-03-23,Produto_1,-95.0,4289.0,0.0
2021-03-24,Produto_1,-109.0,4180.0,0.0
2021-03-25,Produto_1,-108.0,4072.0,0.0
2021-03-26,Produto_1,-30.0,4042.0,0.0
2021-03-29,Produto_1,-198.0,3844.0,0.0
2021-03-30,Produto_1,-69.0,3775.0,0.0
2021-03-31,Produto_1,-50.0,3725.0,0.0
2021-04-05,Produto_1,-202.0,8523.0,5000.0
2021-04-06,Produto_1,-422.0,8101.0,0.0
2021-04-07,Produto_1,-86.0,8015.0,0.0
2021-04-08,Produto_1,-93.0,7922.0,0.0
2021-04-09,Produto_1,-157.0,7765.0,0.0
2021-04-12,Produto_1,-241.0,7524.0,0.0
2021-04-13,Produto_1,-186.0,7338.0,0.0
2021-04-14,Produto_1,-66.0,7272.0,0.0
2021-04-15,Produto_1,-288.0,6984.0,0.0
2021-04-16,Produto_1,-77.0,6907.0,0.0
2021-04-19,Produto_1,-351.0,6556.0,0.0
2021-04-20,Produto_1,-57.0,6499.0,0.0
2021-04-22,Produto_1,-43.0,6456.0,0.0
2021-04-23,Produto_1,-85.0,6371.0,0.0
2021-04-26,Produto_1,-44.0,6327.0,0.0
2021-04-27,Produto_1,-155.0,6172.0,0.0
2021-04-28,Produto_1,-71.0,6101.0,0.0
2021-04-29,Produto_1,-63.0,6038.0,0.0
2021-04-30,Produto_1,-77.0,5961.0,0.0
2021-05-03,Produto_1,-168.0,5793.0,0.0
2021-05-04,Produto_1,-38.0,5755.0,0.0
2021-05-05,Produto_1,-122.0,5633.0,0.0
2021-05-06,Produto_1,-130.0,5503.0,0.0
2021-05-07,Produto_1,-136.0,5367.0,0.0
2021-05-10,Produto_1,-97.0,5270.0,0.0
2021-05-11,Produto_1,-50.0,5220.0,0.0
2021-05-12,Produto_1,-44.0,5176.0,0.0
2021-05-13,Produto_1,-99.0,5077.0,0.0
2021-05-14,Produto_1,-47.0,5030.0,0.0
2021-05-17,Produto_1,-49.0,4981.0,0.0
2021-05-18,Produto_1,-82.0,4899.0,0.0
2021-05-19,Produto_1,-75.0,4824.0,0.0
2021-05-20,Produto_1,-58.0,4766.0,0.0
2021-05-21,Produto_1,-101.0,4665.0,0.0
2021-05-24,Produto_1,-154.0,4511.0,0.0
2021-05-25,Produto_1,-79.0,4432.0,0.0
2021-05-26,Produto_1,-134.0,4298.0,0.0
2021-05-27,Produto_1,-119.0,4179.0,0.0
2021-05-28,Produto_1,-64.0,4115.0,0.0
2021-05-31,Produto_1,-72.0,4043.0,0.0
2021-06-01,Produto_1,-19.0,4024.0,0.0
2021-06-02,Produto_1,-57.0,3967.0,0.0
2021-06-07,Produto_1,-190.0,3777.0,0.0
2021-06-08,Produto_1,-38.0,3739.0,0.0
2021-06-09,Produto_1,-119.0,3620.0,0.0
2021-06-10,Produto_1,-73.0,3547.0,0.0
2021-06-11,Produto_1,-55.0,3492.0,0.0
2021-06-14,Produto_1,-208.0,3284.0,0.0
2021-06-15,Produto_1,-16.0,3268.0,0.0
2021-06-16,Produto_1,-36.0,3232.0,0.0
2021-06-17,Produto_1,-29.0,8203.0,5000.0
2021-06-18,Produto_1,-41.0,8162.0,0.0
2021-06-21,Produto_1,-61.0,8101.0,0.0
2021-06-22,Produto_1,-28.0,8073.0,0.0
2021-06-23,Produto_1,-112.0,7961.0,0.0
2021-06-24,Produto_1,-133.0,7828.0,0.0
2021-06-25,Produto_1,-56.0,7772.0,0.0
2021-06-28,Produto_1,-78.0,7694.0,0.0
2021-06-29,Produto_1,-161.0,7533.0,0.0
2021-06-30,Produto_1,-86.0,7447.0,0.0
2021-07-01,Produto_1,-78.0,7369.0,0.0
2021-07-02,Produto_1,-67.0,7302.0,0.0
2021-07-05,Produto_1,-97.0,7205.0,0.0
2021-07-06,Produto_1,-296.0,6909.0,0.0
2021-07-07,Produto_1,-96.0,6813.0,0.0
2021-07-08,Produto_1,-192.0,6621.0,0.0
2021-07-12,Produto_1,-58.0,6563.0,0.0
2021-07-13,Produto_1,-65.0,6498.0,0.0
2021-07-14,Produto_1,-79.0,6419.0,0.0
2021-07-15,Produto_1,-210.0,6209.0,0.0
2021-07-16,Produto_1,-44.0,6165.0,0.0
2021-07-19,Produto_1,-38.0,6127.0,0.0
2021-07-20,Produto_1,-63.0,6064.0,0.0
2021-07-21,Produto_1,-102.0,5962.0,0.0
2021-07-22,Produto_1,-147.0,5815.0,0.0
2021-07-23,Produto_1,-240.0,5575.0,0.0
2021-07-26,Produto_1,-162.0,5413.0,0.0
2021-07-27,Produto_1,-119.0,5294.0,0.0
2021-07-28,Produto_1,-71.0,5223.0,0.0
2021-07-29,Produto_1,-139.0,5084.0,0.0
2021-07-30,Produto_1,-12.0,5072.0,0.0
2021-08-02,Produto_1,-22.0,5050.0,0.0
2021-08-03,Produto_1,-246.0,4804.0,0.0
2021-08-04,Produto_1,-41.0,4763.0,0.0
2021-08-05,Produto_1,-203.0,4560.0,0.0
2021-08-06,Produto_1,-33.0,4527.0,0.0
2021-08-09,Produto_1,-169.0,4358.0,0.0
2021-08-10,Produto_1,-309.0,4049.0,0.0
2021-08-11,Produto_1,-81.0,3968.0,0.0
2021-08-12,Produto_1,-204.0,3764.0,0.0
2021-08-13,Produto_1,-308.0,3456.0,0.0
2021-08-16,Produto_1,-264.0,3192.0,0.0
2021-08-17,Produto_1,-35.0,6157.0,3000.0
2021-08-18,Produto_1,-98.0,6059.0,0.0
2021-08-19,Produto_1,-31.0,6028.0,0.0
2021-08-20,Produto_1,-183.0,5845.0,0.0
2021-08-23,Produto_1,-43.0,5802.0,0.0
2021-08-24,Produto_1,-52.0,5750.0,0.0
2021-08-25,Produto_1,-142.0,5608.0,0.0
2021-08-26,Produto_1,-79.0,5529.0,0.0
2021-08-27,Produto_1,-192.0,5337.0,0.0
2021-08-30,Produto_1,-127.0,5210.0,0.0
2021-08-31,Produto_1,-189.0,5021.0,0.0
2021-09-01,Produto_1,-111.0,4910.0,0.0
2021-09-02,Produto_1,-77.0,4833.0,0.0
2021-09-03,Produto_1,-63.0,4770.0,0.0
2021-09-08,Produto_1,-48.0,4722.0,0.0
2021-09-09,Produto_1,-179.0,4543.0,0.0
2021-09-10,Produto_1,-52.0,4491.0,0.0
2021-09-13,Produto_1,-255.0,4236.0,0.0
2021-09-14,Produto_1,-248.0,3988.0,0.0
2021-09-15,Produto_1,-74.0,3914.0,0.0
2021-09-16,Produto_1,-110.0,3804.0,0.0
2021-09-17,Produto_1,-148.0,3656.0,0.0
2021-09-20,Produto_1,-85.0,3571.0,0.0
2021-09-21,Produto_1,-116.0,3455.0,0.0
2021-09-22,Produto_1,-113.0,3342.0,0.0
2021-09-23,Produto_1,-85.0,3257.0,0.0
2021-09-24,Produto_1,-47.0,8210.0,5000.0
2021-09-27,Produto_1,-183.0,8027.0,0.0
2021-09-28,Produto_1,-140.0,7887.0,0.0
2021-09-29,Produto_1,-92.0,7795.0,0.0
2021-09-30,Produto_1,-150.0,7645.0,0.0
2021-10-01,Produto_1,-100.0,7545.0,0.0
2021-10-04,Produto_1,-57.0,7488.0,0.0
2021-10-05,Produto_1,-101.0,7387.0,0.0
2021-10-06,Produto_1,-104.0,7283.0,0.0
2021-10-07,Produto_1,-331.0,6952.0,0.0
2021-10-08,Produto_1,-140.0,6812.0,0.0
2021-10-13,Produto_1,-156.0,6656.0,0.0
2021-10-14,Produto_1,-86.0,6570.0,0.0
2021-10-15,Produto_1,-102.0,6468.0,0.0
2021-10-18,Produto_1,-38.0,6430.0,0.0
2021-10-19,Produto_1,-96.0,6334.0,0.0
2021-10-20,Produto_1,-250.0,6084.0,0.0
2021-10-21,Produto_1,-51.0,6033.0,0.0
2021-10-22,Produto_1,-162.0,5871.0,0.0
2021-10-25,Produto_1,-215.0,5656.0,0.0
2021-10-26,Produto_1,-124.0,5532.0,0.0
2021-10-27,Produto_1,-97.0,5435.0,0.0
2021-10-28,Produto_1,-192.0,5243.0,0.0
2021-10-29,Produto_1,-104.0,5139.0,0.0
2021-11-03,Produto_1,-78.0,5061.0,0.0
2021-11-04,Produto_1,-204.0,4857.0,0.0
2021-11-05,Produto_1,-75.0,4782.0,0.0
2021-11-08,Produto_1,-95.0,4687.0,0.0
2021-11-09,Produto_1,-92.0,4595.0,0.0
2021-11-10,Produto_1,-121.0,4474.0,0.0
2021-11-11,Produto_1,-94.0,4380.0,0.0
2021-11-12,Produto_1,-105.0,4275.0,0.0
2021-11-16,Produto_1,-51.0,4224.0,0.0
2021-11-17,Produto_1,-114.0,4110.0,0.0
2021-11-18,Produto_1,-93.0,4017.0,0.0
2021-11-19,Produto_1,-32.0,3985.0,0.0
2021-11-22,Produto_1,-168.0,3817.0,0.0
2021-11-23,Produto_1,-346.0,3471.0,0.0
2021-11-24,Produto_1,-62.0,3409.0,0.0
2021-11-25,Produto_1,-119.0,3290.0,0.0
2021-11-26,Produto_1,-55.0,7235.0,4000.0
2021-11-29,Produto_1,-47.0,7188.0,0.0
2021-11-30,Produto_1,-38.0,7150.0,0.0
2021-12-01,Produto_1,-112.0,7038.0,0.0
2021-12-02,Produto_1,-266.0,6772.0,0.0
2021-12-03,Produto_1,-164.0,6608.0,0.0
2021-12-06,Produto_1,-126.0,6482.0,0.0
2021-12-07,Produto_1,-143.0,6339.0,0.0
2021-12-09,Produto_1,-156.0,6183.0,0.0
2021-12-10,Produto_1,-297.0,5886.0,0.0
2021-12-13,Produto_1,-174.0,5712.0,0.0
2021-12-14,Produto_1,-78.0,5634.0,0.0
2021-12-15,Produto_1,-465.0,5169.0,0.0
2021-12-16,Produto_1,-45.0,5124.0,0.0
2021-12-17,Produto_1,-108.0,5016.0,0.0
2021-12-20,Produto_1,-68.0,4948.0,0.0
2021-12-21,Produto_1,-90.0,4858.0,0.0
2021-12-22,Produto_1,-97.0,4761.0,0.0
2021-12-23,Produto_1,-40.0,4721.0,0.0
2021-12-27,Produto_1,-99.0,4622.0,0.0
2021-12-28,Produto_1,-126.0,4496.0,0.0
2021-12-29,Produto_1,-58.0,4438.0,0.0
2021-12-30,Produto_1,-12.0,4426.0,0.0
2022-01-03,Produto_1,-178.0,4248.0,0.0
2022-01-04,Produto_1,-56.0,4192.0,0.0
2022-01-05,Produto_1,-122.0,4070.0,0.0
2022-01-06,Produto_1,-37.0,4033.0,0.0
2022-01-07,Produto_1,-133.0,3900.0,0.0
2022-01-10,Produto_1,-72.0,3828.0,0.0
2022-01-11,Produto_1,-82.0,3746.0,0.0
2022-01-12,Produto_1,-94.0,3652.0,0.0
2022-01-13,Produto_1,-102.0,3550.0,0.0
2022-01-14,Produto_1,-85.0,3465.0,0.0
2022-01-17,Produto_1,-98.0,3367.0,0.0
2022-01-18,Produto_1,-93.0,4274.0,1000.0
2022-01-19,Produto_1,-100.0,4174.0,0.0
2022-01-20,Produto_1,-88.0,4086.0,0.0
2022-01-21,Produto_1,-188.0,3898.0,0.0
2022-01-24,Produto_1,-66.0,3832.0,0.0
2022-01-25,Produto_1,-214.0,3618.0,0.0
2022-01-26,Produto_1,-124.0,3494.0,0.0
2022-01-27,Produto_1,-82.0,3412.0,0.0
2022-01-28,Produto_1,-86.0,6326.0,3000.0
2022-01-31,Produto_1,-66.0,6260.0,0.0
2022-02-01,Produto_1,-54.0,6206.0,0.0
2022-02-02,Produto_1,-101.0,6105.0,0.0
2022-02-03,Produto_1,-149.0,5956.0,0.0
2022-02-04,Produto_1,-63.0,5893.0,0.0
2022-02-07,Produto_1,-276.0,5617.0,0.0
2022-02-08,Produto_1,-98.0,5519.0,0.0
2022-02-09,Produto_1,-208.0,5311.0,0.0
2022-02-10,Produto_1,-77.0,5234.0,0.0
2022-02-11,Produto_1,-153.0,5081.0,0.0
2022-02-14,Produto_1,-215.0,4866.0,0.0
2022-02-15,Produto_1,-120.0,4746.0,0.0
2022-02-16,Produto_1,-112.0,4634.0,0.0
2022-02-17,Produto_1,-191.0,4443.0,0.0
2022-02-18,Produto_1,-62.0,4381.0,0.0
2022-02-21,Produto_1,-84.0,4297.0,0.0
2022-02-22,Produto_1,-183.0,4114.0,0.0
2022-02-23,Produto_1,-190.0,3924.0,0.0
2022-02-24,Produto_1,-72.0,3852.0,0.0
2022-02-25,Produto_1,-63.0,3789.0,0.0
2022-03-02,Produto_1,-94.0,3695.0,0.0
2022-03-03,Produto_1,-127.0,3568.0,0.0
2022-03-04,Produto_1,-98.0,3470.0,0.0
2022-03-07,Produto_1,-106.0,3364.0,0.0
2022-03-08,Produto_1,-79.0,3285.0,0.0
2022-03-09,Produto_1,-77.0,6208.0,3000.0
2022-03-10,Produto_1,-41.0,6167.0,0.0
2022-03-11,Produto_1,-106.0,6061.0,0.0
2022-03-14,Produto_1,-133.0,5928.0,0.0
2022-03-15,Produto_1,-130.0,5798.0,0.0
2022-03-16,Produto_1,-56.0,5742.0,0.0
2022-03-17,Produto_1,-149.0,5593.0,0.0
2022-03-18,Produto_1,-149.0,5444.0,0.0
2022-03-21,Produto_1,-131.0,5313.0,0.0
2022-03-22,Produto_1,-92.0,5221.0,0.0
2022-03-23,Produto_1,-49.0,5172.0,0.0
2022-03-24,Produto_1,-163.0,5009.0,0.0
2022-03-25,Produto_1,-118.0,4891.0,0.0
2022-03-28,Produto_1,-65.0,4826.0,0.0
2022-03-29,Produto_1,-77.0,4749.0,0.0
2022-03-30,Produto_1,-145.0,4604.0,0.0
2022-03-31,Produto_1,-75.0,4529.0,0.0
2022-04-01,Produto_1,-120.0,4409.0,0.0
2022-04-04,Produto_1,-152.0,4257.0,0.0
2022-04-05,Produto_1,-61.0,4196.0,0.0
2022-04-06,Produto_1,-167.0,4029.0,0.0
2022-04-07,Produto_1,-86.0,3943.0,0.0
2022-04-08,Produto_1,-49.0,3894.0,0.0
2022-04-11,Produto_1,-115.0,3779.0,0.0
2022-04-12,Produto_1,-40.0,3739.0,0.0
2022-04-13,Produto_1,-88.0,3651.0,0.0
2022-04-18,Produto_1,-181.0,3470.0,0.0
2022-04-19,Produto_1,-170.0,3300.0,0.0
2022-04-20,Produto_1,-72.0,6228.0,3000.0
2022-04-25,Produto_1,-55.0,6173.0,0.0
2022-04-26,Produto_1,-101.0,6072.0,0.0
2022-04-27,Produto_1,-118.0,5954.0,0.0
2022-04-28,Produto_1,-155.0,5799.0,0.0
2022-04-29,Produto_1,-100.0,5699.0,0.0
2022-05-02,Produto_1,-73.0,5626.0,0.0
2022-05-03,Produto_1,-103.0,5523.0,0.0
2022-05-04,Produto_1,-76.0,5447.0,0.0
2022-05-05,Produto_1,-167.0,5280.0,0.0
2022-05-06,Produto_1,-76.0,5204.0,0.0
2022-05-09,Produto_1,-59.0,5145.0,0.0
2022-05-10,Produto_1,-126.0,5019.0,0.0
2022-05-11,Produto_1,-67.0,4952.0,0.0
2022-05-12,Produto_1,-72.0,4880.0,0.0
2022-05-13,Produto_1,-51.0,4829.0,0.0
2022-05-16,Produto_1,-109.0,4720.0,0.0
2022-05-17,Produto_1,-82.0,4638.0,0.0
2022-05-18,Produto_1,-243.0,4395.0,0.0
2022-05-19,Produto_1,-89.0,4306.0,0.0
2022-05-20,Produto_1,-55.0,4251.0,0.0
2022-05-23,Produto_1,-58.0,4193.0,0.0
2022-05-24,Produto_1,-93.0,4100.0,0.0
2022-05-25,Produto_1,-47.0,4053.0,0.0
2022-05-26,Produto_1,-74.0,3979.0,0.0
2022-05-27,Produto_1,-79.0,3900.0,0.0
2022-05-30,Produto_1,-70.0,3830.0,0.0
2022-05-31,Produto_1,-74.0,3756.0,0.0
2022-06-01,Produto_1,-45.0,3711.0,0.0
2022-06-02,Produto_1,-133.0,3578.0,0.0
2022-06-03,Produto_1,-121.0,3457.0,0.0
2022-06-06,Produto_1,-188.0,3269.0,0.0
2022-06-07,Produto_1,-286.0,6983.0,4000.0
2022-06-08,Produto_1,-117.0,6866.0,0.0
2022-06-09,Produto_1,-112.0,6754.0,0.0
2022-06-10,Produto_1,-60.0,6694.0,0.0
2022-06-13,Produto_1,-61.0,6633.0,0.0
2022-06-14,Produto_1,-36.0,6597.0,0.0
2022-06-15,Produto_1,-94.0,6503.0,0.0
2022-06-17,Produto_1,-44.0,6459.0,0.0
2022-06-20,Produto_1,-189.0,6270.0,0.0
2022-06-21,Produto_1,-145.0,6125.0,0.0
2022-06-22,Produto_1,-67.0,6058.0,0.0
2022-06-23,Produto_1,-86.0,5972.0,0.0
2022-06-24,Produto_1,-68.0,5904.0,0.0
2022-06-27,Produto_1,-123.0,5781.0,0.0
2022-06-28,Produto_1,-37.0,5744.0,0.0
2022-06-29,Produto_1,-85.0,5659.0,0.0
2022-06-30,Produto_1,-109.0,5550.0,0.0
2022-07-01,Produto_1,-101.0,5449.0,0.0
2022-07-04,Produto_1,-77.0,5372.0,0.0
2022-07-05,Produto_1,-61.0,5311.0,0.0
2022-07-06,Produto_1,-91.0,5220.0,0.0
2022-07-07,Produto_1,-72.0,5148.0,0.0
2022-07-08,Produto_1,-68.0,5080.0,0.0
2022-07-11,Produto_1,-101.0,4979.0,0.0
2022-07-12,Produto_1,-36.0,4943.0,0.0
2022-07-13,Produto_1,-203.0,4740.0,0.0
2022-07-14,Produto_1,-149.0,4591.0,0.0
2022-07-15,Produto_1,-64.0,4527.0,0.0
2022-07-18,Produto_1,-112.0,4415.0,0.0
2022-07-19,Produto_1,-97.0,4318.0,0.0
2022-07-20,Produto_1,-102.0,4216.0,0.0
2022-07-21,Produto_1,-167.0,4049.0,0.0
2022-07-22,Produto_1,-80.0,3969.0,0.0
2022-07-25,Produto_1,-198.0,3771.0,0.0
2022-07-26,Produto_1,-250.0,3521.0,0.0
2022-07-27,Produto_1,-77.0,3444.0,0.0
2022-07-28,Produto_1,-315.0,6129.0,3000.0
2022-07-29,Produto_1,-161.0,5968.0,0.0
2022-08-01,Produto_1,-86.0,5882.0,0.0
2022-08-02,Produto_1,-146.0,5736.0,0.0
2022-08-03,Produto_1,-279.0,5457.0,0.0
2022-08-04,Produto_1,-137.0,5320.0,0.0
2022-08-05,Produto_1,-272.0,5048.0,0.0
2022-08-08,Produto_1,-83.0,4965.0,0.0
2022-08-09,Produto_1,-170.0,4795.0,0.0
2022-08-10,Produto_1,-33.0,4762.0,0.0
2022-08-11,Produto_1,-49.0,4713.0,0.0
2022-08-12,Produto_1,-59.0,4654.0,0.0
2022-08-15,Produto_1,-102.0,4552.0,0.0
2022-08-16,Produto_1,-122.0,4430.0,0.0
2022-08-17,Produto_1,-164.0,4266.0,0.0
2022-08-18,Produto_1,-34.0,4232.0,0.0
2022-08-19,Produto_1,-176.0,4056.0,0.0
2022-08-22,Produto_1,-184.0,3872.0,0.0
2022-08-23,Produto_1,-98.0,3774.0,0.0
2022-08-24,Produto_1,-104.0,3670.0,0.0
2022-08-25,Produto_1,-102.0,3568.0,0.0
2022-08-26,Produto_1,-75.0,3493.0,0.0
2022-08-29,Produto_1,-113.0,3380.0,0.0
2022-08-30,Produto_1,-174.0,6206.0,3000.0
2022-08-31,Produto_1,-120.0,6086.0,0.0
2022-09-01,Produto_1,-37.0,6049.0,0.0
2022-09-02,Produto_1,-148.0,5901.0,0.0
2022-09-05,Produto_1,-66.0,5835.0,0.0
2022-09-06,Produto_1,-109.0,5726.0,0.0
2022-09-08,Produto_1,-71.0,5655.0,0.0
2022-09-09,Produto_1,-187.0,5468.0,0.0
2022-09-12,Produto_1,-113.0,5355.0,0.0
2022-09-13,Produto_1,-75.0,5280.0,0.0
2022-09-14,Produto_1,-79.0,5201.0,0.0
2022-09-15,Produto_1,-73.0,5128.0,0.0
2022-09-16,Produto_1,-106.0,5022.0,0.0
2022-09-19,Produto_1,-123.0,4899.0,0.0
2022-09-20,Produto_1,-57.0,4842.0,0.0
2022-09-21,Produto_1,-122.0,4720.0,0.0
2022-09-22,Produto_1,-111.0,4609.0,0.0
2022-09-23,Produto_1,-51.0,4558.0,0.0
2022-09-26,Produto_1,-33.0,4525.0,0.0
2022-09-27,Produto_1,-48.0,4477.0,0.0
2022-09-28,Produto_1,-118.0,4359.0,0.0
2022-09-29,Produto_1,-79.0,4280.0,0.0
2022-09-30,Produto_1,-169.0,4111.0,0.0
2022-10-03,Produto_1,-97.0,4014.0,0.0
2022-10-04,Produto_1,-66.0,3948.0,0.0
2022-10-05,Produto_1,-188.0,3760.0,0.0
2022-10-06,Produto_1,-139.0,3621.0,0.0
2022-10-07,Produto_1,-115.0,3506.0,0.0
2022-10-10,Produto_1,-253.0,3253.0,0.0
2022-10-11,Produto_1,-154.0,7099.0,4000.0
2022-10-13,Produto_1,-106.0,6993.0,0.0
2022-10-14,Produto_1,-243.0,6750.0,0.0
2022-10-17,Produto_1,-89.0,6661.0,0.0
2022-10-18,Produto_1,-155.0,6506.0,0.0
2022-10-19,Produto_1,-157.0,6349.0,0.0
2022-10-20,Produto_1,-56.0,6293.0,0.0
2022-10-21,Produto_1,-88.0,6205.0,0.0
2022-10-24,Produto_1,-106.0,6099.0,0.0
2022-10-25,Produto_1,-69.0,6030.0,0.0
2022-10-26,Produto_1,-103.0,5927.0,0.0
